Exp,Part,Stim,time,x,y,x_pro,y_pro
DemoMS,1737395176,27manipulated2.jpg,1737395230.1086285,224.5958818027791,217.5547977385338,0.24955097978086568,0.24172755304281535
DemoMS,1737395176,27manipulated2.jpg,1737395230.1136305,224.5958818027791,217.5547977385338,0.24955097978086568,0.24172755304281535
DemoMS,1737395176,27manipulated2.jpg,1737395230.1186292,224.5958818027791,217.5547977385338,0.24955097978086568,0.24172755304281535
DemoMS,1737395176,27manipulated2.jpg,1737395230.2042534,224.1950237316072,217.80867341738713,0.249105581924008,0.24200963713043014
DemoMS,1737395176,27manipulated2.jpg,1737395230.209289,224.1950237316072,217.80867341738713,0.249105581924008,0.24200963713043014
DemoMS,1737395176,27manipulated2.jpg,1737395230.2142544,224.1950237316072,217.80867341738713,0.249105581924008,0.24200963713043014
DemoMS,1737395176,27manipulated2.jpg,1737395230.3010056,221.87364991412664,202.4374580748239,0.24652627768236293,0.22493050897202654
DemoMS,1737395176,27manipulated2.jpg,1737395230.3059804,221.87364991412664,202.4374580748239,0.24652627768236293,0.22493050897202654
DemoMS,1737395176,27manipulated2.jpg,1737395230.310981,221.87364991412664,202.4374580748239,0.24652627768236293,0.22493050897202654
DemoMS,1737395176,27manipulated2.jpg,1737395230.3975728,220.69231021467056,207.79800083450277,0.24521367801630062,0.23088666759389198
DemoMS,1737395176,27manipulated2.jpg,1737395230.4025946,220.69231021467056,207.79800083450277,0.24521367801630062,0.23088666759389198
DemoMS,1737395176,27manipulated2.jpg,1737395230.4075947,220.69231021467056,207.79800083450277,0.24521367801630062,0.23088666759389198
DemoMS,1737395176,27manipulated2.jpg,1737395230.5074542,179.53558399482745,140.2974465260777,0.19948398221647495,0.15588605169564188
DemoMS,1737395176,27manipulated2.jpg,1737395230.5124547,179.53558399482745,140.2974465260777,0.19948398221647495,0.15588605169564188
DemoMS,1737395176,27manipulated2.jpg,1737395230.5174532,179.53558399482745,140.2974465260777,0.19948398221647495,0.15588605169564188
DemoMS,1737395176,27manipulated2.jpg,1737395230.6051018,172.54654390641633,118.55416677011249,0.19171838211824038,0.13172685196679165
