Exp,Part,Stim,time,x,y,x_pro,y_pro
DemoMS,1765223872,27manipulated2.jpg,1765223891.8313272,233.97685106923745,237.94759451316713,0.25997427896581937,0.26438621612574126
DemoMS,1765223872,27manipulated2.jpg,1765223891.8671474,380.07153199036475,742.298784151073,0.42230170221151636,0.8247764268345256
DemoMS,1765223872,27manipulated2.jpg,1765223891.8990455,373.773688858917,280.7902353803802,0.41530409873213003,0.31198915042264463
DemoMS,1765223872,27manipulated2.jpg,1765223891.9311166,328.4125850048549,272.26578770901324,0.3649028722276166,0.3025175418989036
DemoMS,1765223872,27manipulated2.jpg,1765223891.9670405,301.9611442601745,301.4014357269007,0.335512382511305,0.33489048414100075
DemoMS,1765223872,27manipulated2.jpg,1765223891.999235,237.93031448822148,643.3058311918794,0.2643670160980239,0.714784256879866
DemoMS,1765223872,27manipulated2.jpg,1765223892.0311337,205.70401621635028,695.2014779447454,0.22856001801816697,0.7724460866052727
DemoMS,1765223872,27manipulated2.jpg,1765223892.067129,373.59328405628185,846.5970211213935,0.41510364895142426,0.9406633568015483
DemoMS,1765223872,27manipulated2.jpg,1765223892.0990894,231.48495702022046,607.578973465952,0.257205507800245,0.6750877482955022
DemoMS,1765223872,27manipulated2.jpg,1765223892.1311285,215.8756410146416,708.16377976281,0.23986182334960177,0.7868486441809001
DemoMS,1765223872,27manipulated2.jpg,1765223892.1670096,256.2329785448601,568.090112190559,0.284703309494289,0.6312112357672878
DemoMS,1765223872,27manipulated2.jpg,1765223892.1991537,137.24848911473237,682.0923379023079,0.15249832123859153,0.7578803754470088
DemoMS,1765223872,27manipulated2.jpg,1765223892.2311294,215.51029317021312,616.2158136276485,0.2394558813002368,0.6846842373640538
DemoMS,1765223872,27manipulated2.jpg,1765223892.2672062,227.16257594312992,617.1932916262049,0.25240286215903324,0.6857703240291165
DemoMS,1765223872,27manipulated2.jpg,1765223892.299135,242.12678763322765,545.0146881091569,0.26902976403691964,0.6055718756768409
DemoMS,1765223872,27manipulated2.jpg,1765223892.3353944,-2093.93113926538,7376.639658194752,-2.326590154739311,8.196266286883057
DemoMS,1765223872,27manipulated2.jpg,1765223892.367038,-2448.3087544392965,7162.014268862968,-2.720343060488107,7.957793632069964
DemoMS,1765223872,27manipulated2.jpg,1765223892.3991761,426.0263036441993,-171.40993569070997,0.4733625596046659,-0.19045548410078886
DemoMS,1765223872,27manipulated2.jpg,1765223892.4350471,198.0477670419641,661.0998976571354,0.22005307449107123,0.7345554418412616
DemoMS,1765223872,27manipulated2.jpg,1765223892.4673045,310.472252702315,502.31414402656446,0.3449691696692389,0.5581268266961827
DemoMS,1765223872,27manipulated2.jpg,1765223892.499644,225.84797059774064,544.3780330561749,0.25094218955304515,0.6048644811735276
DemoMS,1765223872,27manipulated2.jpg,1765223892.5351276,309.0710526490475,418.0024031362118,0.34341228072116387,0.4644471145957909
DemoMS,1765223872,27manipulated2.jpg,1765223892.567394,225.8202129553938,536.513960762757,0.25091134772821533,0.5961266230697301
DemoMS,1765223872,27manipulated2.jpg,1765223892.5991108,403.78486003376383,677.592383412888,0.4486498444819598,0.75288042601432
DemoMS,1765223872,27manipulated2.jpg,1765223892.635048,-278.6176857974551,1432.617961249136,-0.3095752064416168,1.5917977347212622
DemoMS,1765223872,27manipulated2.jpg,1765223892.6671312,254.77805378958146,373.21881014730025,0.2830867264328683,0.4146875668303336
DemoMS,1765223872,27manipulated2.jpg,1765223892.699143,319.60637094406775,547.6570840823733,0.35511818993785305,0.608507871202637
DemoMS,1765223872,27manipulated2.jpg,1765223892.7351558,226.8984911874213,595.8770883591933,0.25210943465269037,0.662085653732437
DemoMS,1765223872,27manipulated2.jpg,1765223892.7671328,302.7953350523676,483.90904916816726,0.33643926116929734,0.5376767212979636
DemoMS,1765223872,27manipulated2.jpg,1765223892.8033853,-186.08295188530974,1367.9677660427733,-0.20675883542812193,1.5199641844919702
DemoMS,1765223872,27manipulated2.jpg,1765223892.835124,279.330561726576,520.2724875835374,0.31036729080730663,0.5780805417594861
DemoMS,1765223872,27manipulated2.jpg,1765223892.8671312,337.36827186001756,583.4873341048806,0.37485363540001954,0.648319260116534
DemoMS,1765223872,27manipulated2.jpg,1765223892.9031386,300.03584035184394,608.5177246515268,0.33337315594649325,0.6761308051683631
DemoMS,1765223872,27manipulated2.jpg,1765223892.9351249,317.1915235911547,650.7949699630444,0.3524350262123941,0.7231055221811604
DemoMS,1765223872,27manipulated2.jpg,1765223892.967149,543.4700683569517,-70.74970326367111,0.6038556315077241,-0.07861078140407901
DemoMS,1765223872,27manipulated2.jpg,1765223893.0031161,309.9942691378419,750.2340390977661,0.34443807681982436,0.8335933767752957
